Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:79894941	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-16	2018-07-16	12:34	12:49	58.437	14.90208	494283	6477368	EPSG:4326	25	Vadstena, Bjälbovägen 63, Ög	Vadstena	Vadstena	Östergötland	Östergötland	Anders Göthberg	8	8	ex.	imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79517117	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-21	2019-08-21			58.60593	16.25812	573104	6496858	EPSG:4326	500	Lindö, Ög	Norrköping	Norrköping	Östergötland	Östergötland	Joakim Nilsson	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79688765	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-31	2019-08-31	13:44	13:47	58.20568	11.48038	293210	6457010	EPSG:4326	25	Malön 306,Orust, Boh	Morlanda	Orust	Västra Götaland	Bohuslän	Mikael Holst	4	4					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78914089	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-14	2019-07-14			56.72686	16.62472	599415	6288160	EPSG:4326	100	Österskogsvägen, Österskog, Öl	Glömminge	Mörbylånga	Kalmar	Öland	Jeff Price, Elaine Price						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78932276	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-14	2019-07-14	15:45	16:20	59.67891	17.38674	634396	6618070	EPSG:4326	75	Fjärilsbacken, Upl	Hjälsta	Enköping	Uppsala	Uppland	Gabriel Tjernberg				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78788746	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-07	2019-07-07			59.37709	16.30327	574053	6582767	EPSG:4326	75	Råby-Rekarne k:a, Srm	Råby-Rekarne	Eskilstuna	Södermanland	Södermanland	Bo Gustafsson	3	3	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79118436	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-27	2019-07-27			58.76502	17.86361	665609	6517428	EPSG:4326	250	Batteri Landsort, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79129469	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-28	2019-07-28			57.80594	11.87336	314228	6411396	EPSG:4326	1000	Öxnäs, Säve, Boh	Säve	Göteborg	Västra Götaland	Bohuslän	Bo Brinkhoff	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79108316	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-26	2019-07-26	12:55	14:45	57.50539	11.9876	319526	6377649	EPSG:4326	500	Kyrkobyn, Hl	Släp	Kungsbacka	Halland	Halland	Uno Unger	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79148926	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-29	2019-07-29	10:30	10:30	59.70926	16.20824	567981	6619652	EPSG:4326	100	Suraslussen, Vstm	Sura	Surahammar	Västmanland	Västmanland	Tom Sävström	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79124467	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-28	2019-07-28			58.19291	16.00656	559175	6450629	EPSG:4326	25	Edbergagatan 12, Åtvidaberg, Ög	Åtvid	Åtvidaberg	Östergötland	Östergötland	Torbjörn Blixt	5	5	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78539597	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-22	2019-06-22			60.18074	17.47025	637011	6674104	EPSG:4326	10	Bodalund, Upl	Tierp	Tierp	Uppsala	Uppland	Göran Frisk	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:80759404	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-13	2019-07-13	10:00	12:00	59.79295	17.37981	633550	6630750	EPSG:4326	5	Focksta kvarn, Upl	Hagby	Uppsala	Uppsala	Uppland	Pavel Bina	30	30	ex.	imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:77963818	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-23	2019-05-23	14:00	14:00	55.67638	13.41092	400071	6171207	EPSG:4326	200	Kaninlandet, Kaninlandet, Torna Hällestad, Sk	Hällestad	Lund	Skåne	Skåne	Åke Lindström	3	3					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77822657	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-17	2019-05-17	10:00	10:15	58.80618	13.75574	428116	6519138	EPSG:4326	10	Långåsen, insekter, Torsö, Vg	Torsö	Mariestad	Västra Götaland	Västergötland	Per-Olof Bengtsson, Anita Persson	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77710119	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-10	2019-05-10	12:30	12:30	59.37203	17.99536	670193	6585308	EPSG:4326	100	Råstasjön utloppet ola, Södra Järvafältet, Upl	Solna	Solna	Stockholm	Uppland	Ola Andersson	2	2			i par	parning/parningsceremonier	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:75591965	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-06	2018-07-06			57.04867	16.84576	611971	6324317	EPSG:4326	300	Knisa mosse, Öl	Persnäs	Borgholm	Kalmar	Öland	Sven-Åke Kraft	1	1	ex.	imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:75442008	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-06-30	2018-06-30			59.32662	17.68428	652728	6579500	EPSG:4326	50	Alviken, Stenhamra, Upl	Sånga	Ekerö	Stockholm	Uppland	Hans Terelius, Ylva Terelius	5	5		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77213904	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-04-22	2019-04-22			59.30335	15.26966	515356	6573862	EPSG:4326	484	Cykel- och bilväg vid Munkatorp, Rynningeviken, Nrk	Örebro	Örebro	Örebro	Närke	Sune Johansson, Berit Söderberg	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77925727	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-21	2019-05-21			59.24354	17.93649	667480	6570860	EPSG:4326	100	Källviks gård, 200m SO, Srm	Huddinge	Huddinge	Stockholm	Södermanland	Anneli Kihl, Staffan Kihl	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77932259	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-21	2019-05-21			59.37233	17.99453	670144	6585340	EPSG:4326	100	Råstasjön, Södra Järvafältet, Upl	Solna	Solna	Stockholm	Uppland	Jan Ytterberg	2	2				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77947781	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-22	2019-05-22			59.17625	15.40995	523432	6559750	EPSG:4326	125	åslasjön, Nrk	Norrbyås	Örebro	Örebro	Närke	Lillemor Däckfors	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78130764	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-31	2019-05-31			56.1942	15.31515	519557	6227738	EPSG:4326	250	Gärestad, Ridskolan, Bl	Ronneby	Ronneby	Blekinge	Blekinge	Svetlana Elwér, Lars J Jonsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78160232	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-01	2019-06-01			57.41069	16.20024	572105	6363740	EPSG:4326	1126	Vilketorpet, Kristdala, Sm	Kristdala	Oskarshamn	Kalmar	Småland	Jan Nilsson	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77769996	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-15	2019-05-15			59.42969	15.99096	556220	6588319	EPSG:4326	10	Övre Granberga, Kungsör, Vstm	Björskog	Kungsör	Västmanland	Västmanland	Per Jonsson	6	6		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77983026	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-23	2019-05-23			58.7463	17.86741	665918	6515354	EPSG:4326	250	Fågelstationen, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:74695469	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-08-15	2018-08-15			59.62284	16.48382	583700	6610344	EPSG:4326	200	Vedbobacken 7, Vstm	Västerås	Västerås	Västmanland	Västmanland	Petter Andersson	4	4		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:75235761	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-19	2018-07-19			58.32893	14.80869	488796	6465348	EPSG:4326	400	Tåkern naturreservat, Ög	Svanshals	Ödeshög	Östergötland	Östergötland	Michael Taylor	3	3	ex.	imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:75237003	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-20	2018-07-20			58.38591	15.55257	532310	6471808	EPSG:4326	50	Lambohov, Ög	Slaka	Linköping	Östergötland	Östergötland	Michael Taylor	2	2	ex.	imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:75264367	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-29	2018-07-29	11:05	13:05	56.61171	14.19376	450514	6274455	EPSG:4326	250	Djäknabygd Dagfjärilar, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:75186709	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-08-09	2018-08-09			57.88802	11.60595	298806	6421293	EPSG:4326	150	Väg O168 Koön segment 2, Boh	Marstrand	Kungälv	Västra Götaland	Bohuslän	Therese Johannesson	9	9		imago/adult			Ovaliderad	False	False	False	Trafikverkets inventeringar av arter i statliga vägmiljöer	Artportalen	False	False
urn:lsid:artportalen.se:sighting:75284761	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-05-15	2018-08-15			57.8421	11.90968	316569	6415320	EPSG:4326	200	Tomtebacken, Boh	Säve	Göteborg	Västra Götaland	Bohuslän	Jonas Mattsson	3	3					Ovaliderad	False	False	False	Göteborgs Stads artdata	Artportalen	False	False
urn:lsid:artportalen.se:sighting:78851122	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-21	2019-06-21			58.95017	15.11995	506901	6534510	EPSG:4326	500	Axsjöfallet, Nrk	Lerbäck	Askersund	Örebro	Närke	Björn Nordzell	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78896119	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-13	2019-07-13	15:35	15:35	59.87024	17.96331	665897	6640672	EPSG:4326	25	Länna Bruksgata 43, Länna, Almunge, Upl	Almunge	Uppsala	Uppsala	Uppland	Mattias Lif	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78897441	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-13	2019-07-13			59.54899	18.33512	688500	6605916	EPSG:4326	200	Slagugglehygget, Tärnanområdet, Tärnanområdet, Upl	Össeby-Garn	Vallentuna	Stockholm	Uppland	Ulric Ilveus, Micke Johansson	3	3	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78896348	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-13	2019-07-13	15:38	16:16	59.54143	16.66798	594314	6601527	EPSG:4326	75	Dyuddens sydspets tomt, Vstm	Irsta	Västerås	Västmanland	Västmanland	Bengt Stridh	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79075293	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24	09:50	10:50	57.92713	11.79393	310150	6425101	EPSG:4326	300	Solbacken S, Ödsmåls kile, Boh	Solberga	Kungälv	Västra Götaland	Bohuslän	Thomas Liebig	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79020447	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-21	2019-07-21			59.33489	17.68491	652727	6580422	EPSG:4326	50	Vallviksvägen, Upl	Sånga	Ekerö	Stockholm	Uppland	Ylva Terelius, Hans Terelius				imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79038164	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-22	2019-07-22			59.00345	15.96043	555172	6540832	EPSG:4326	50	Vändplan, Srm	Västra Vingåker	Vingåker	Södermanland	Södermanland	Jan Ridell	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79031458	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-19	2019-07-19			56.22163	15.19369	512011	6230764	EPSG:4326	100	Sjöarp-VF-lokalen, Bl	Bräkne-Hoby	Ronneby	Blekinge	Blekinge	Stefan Lithner	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79223945	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-03	2019-08-03			58.1691	16.74482	602641	6448865	EPSG:4326	500	Korpklintarna, Ög	Gryt	Valdemarsvik	Östergötland	Östergötland	Rolf Kokkonen	3	3		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79247093	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-28	2019-07-28			58.1721	11.60857	300550	6452888	EPSG:4326	250	Mossen, Orust, Boh	Tegneby	Orust	Västra Götaland	Bohuslän	Randi Heiel Ekeborg	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79212380	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-02	2019-08-02	12:00	18:00	57.41233	15.08704	505229	6363289	EPSG:4326	100	Olvonstigen, Bäckseda ängar, Sm	Vetlanda	Vetlanda	Jönköping	Småland	Lennart Kärnhall	2	2			i par	födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78969476	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-17	2019-07-17	10:30	11:30	58.29073	14.72363	483797	6461112	EPSG:4326	75	Stenbron Disevid 1:3 Heda, Ög	Heda	Ödeshög	Östergötland	Östergötland	Tomas Carlberg, Torun Zachrisson				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78678419	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-30	2019-06-30	16:20	16:20	59.54143	16.66798	594314	6601527	EPSG:4326	75	Dyuddens sydspets tomt, Vstm	Irsta	Västerås	Västmanland	Västmanland	Bengt Stridh	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False	Tomtskådning Dyudden	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79278119	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-05	2019-08-05	13:15	13:45	57.6583	11.87973	313849	6394953	EPSG:4326	100	Västes gata, Björnekulla, Göteborg, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Uno Unger, Anette Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79315860	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-20	2019-07-20			59.66741	16.44897	581626	6615263	EPSG:4326	150	Per-Nilstorpet, Vstm	Västerås	Västerås	Västmanland	Västmanland	Markus Rehnberg				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79300334	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-07	2019-08-07			58.84069	11.18711	280005	6528580	EPSG:4326	150	Stubbarna, Södra Rossö, Boh	Tjärnö	Strömstad	Västra Götaland	Bohuslän	Olle Kvarnbäck, Martin Kvarnbäck	2	2		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79334108	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-09	2019-08-09			59.27621	15.19316	511009	6570825	EPSG:4326	25	Blåklintstigen 2 Örebro, Nrk	Örebro	Örebro	Örebro	Närke	Lennart Eriksson	8	8		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79321535	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-08	2019-08-08	14:25	15:15	56.9015	12.55114	350863	6309092	EPSG:4326	100	Källstorp Väster äng, Källstorps våtmark, väster, Hl	Skrea	Falkenberg	Halland	Halland	Conny Palm, Bengt Adamsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79331078	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-09	2019-08-09			58.7463	17.86741	665918	6515354	EPSG:4326	250	Fågelstationen, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79466143	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-10	2019-08-11			59.63148	15.2081	511736	6610389	EPSG:4326	250	Rävudden, Gusselby, Lindes sn, Vstm	Linde	Lindesberg	Örebro	Västmanland	Per-Ola Björn							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79919852	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-01	2019-08-01	14:00	15:40	57.58431	11.94625	317445	6386540	EPSG:4326	200	Billdals park, Billdals park, Askim, Vg	Askim	Göteborg	Västra Götaland	Västergötland	Conny Palm	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79893968	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-03	2019-06-03	11:31	11:46	58.437	14.90208	494283	6477368	EPSG:4326	25	Vadstena, Bjälbovägen 63, Ög	Vadstena	Vadstena	Östergötland	Östergötland	Anders Göthberg	1	1	ex.	imago/adult	hane	friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79150051	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-29	2019-07-29			62.53878	12.61442	377282	6936471	EPSG:4326	100	Ljusnedal, Wageniushagen, Hjd	Tännäs	Härjedalen	Jämtland	Härjedalen	Lage Sandgren	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79180334	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-31	2019-07-31			58.30715	13.89035	434974	6463443	EPSG:4326	100	Skövde skjutfält, norra delen, Vg	Sjogerstad	Skövde	Västra Götaland	Västergötland	Hilkka Talikka							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79305154	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-05	2019-08-05			59.85487	17.55745	643249	6638013	EPSG:4326	10	Herrhagen i Uppsala, Upl	Läby	Uppsala	Uppsala	Uppland	Gillis Aronsson	20	20		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78600187	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-25	2019-06-25	14:25	14:50	55.69067	13.49508	405397	6172679	EPSG:4326	300	Silvåkratornet  Krankesjön, Sk	Silvåkra	Lund	Skåne	Skåne	Thomas Liebig, Christer Lind, Magnus Larsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78909147	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-14	2019-07-14	12:19	12:39	59.66296	17.49972	640822	6616529	EPSG:4326	153	Lönnallén, Upl	Övergran	Håbo	Uppsala	Uppland	Artur Larsson	8	8		imago/adult	i par	parning/parningsceremonier	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:78851712	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-10	2019-07-10	13:30	15:00	56.2778	12.5661	349311	6239661	EPSG:4326	125	Snogalien, Arild, Sk	Brunnby	Höganäs	Skåne	Skåne	Magnus Helldén							Ovaliderad	False	False	False		Artportalen	False	False
